"population","year","accession_name","accession","row","column","num_peds","num_no_fruit","num_berries","num_aborted_flower","num_aborted_berries","total_berry_weight","upright_length","secondary_growth","dry_wt_leaves","berry_length","berry_width","berry_weight","num_seeds","calyx_diam","calyx_lobe_form","calyx_lobe_size","berry_skin","rebud","chimera_LvW","chimera_eccentricity","chimera_solidity","chimera_tortuosity","chimera_umccLogX","chimera_umccLogY"
2,2011,"CNJ02_1_207","R45C1","45","1",3.4,0,1.6,1.2,0.6,4.177,2.9,1.77142857142857,0.0764,23.035,18.603,2.728,26.3,3.147,0.3,1,2.1,0.5,1.48715319306771,0.740164645376648,0.98999197830322,96.9096655293983,466.488052516843,442.921048377805
2,2011,"CNJ02_1_21","R8C12","8","12",7.5,0,2.5,0.7,4.3,5.12,3.08,NA,0.0559,21.906,17.896,2.279,22.4,3.072,0.7,0.5,1.8,1,1.34819864862832,0.670698090730659,0.98921564878198,104.614498294097,451.931961725084,446.386784280605
2,2011,"CNJ02_1_22","R8C13","8","13",3.9,0.4,2.2,1.3,0,4.938,3.41,NA,0.0756,23.681,17.986,2.445,15.8,2.98,1.2,1.1,2,0.8,1.59222175560965,0.7781703883425,0.990725898786352,94.5,488.668762294761,449.852520183405
2,2011,"CNJ02_1_225","R45C19","45","19",4.9,0.1,2.8,1.5,0.5,5.775,4.04,3.4,0.0973,24.192,17.286,2.403,21.5,2.833,1,1.2,1.8,0.8,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_226","R45C20","45","20",3.6,0.4,1.7,1.4,0.1,4.371,3.28888888888889,0.866666666666667,0.0744444444444444,22.462,18.558,2.685,21.1,2.834,1.2,1,1.1,0.7,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_228","R45C22","45","22",3.6,0.1,2,1.2,0.3,2.593,3.77,1.4,0.0739,19.863,15.002,1.614,13,2.81777777777778,0.8,1,2.1,0.5,1.49815262191294,0.744619894480314,0.989215760993827,89.4096655293983,459.556580711244,440.148459655565
2,2011,"CNJ02_1_23","R8C14","8","14",3.2,0.3,2,0.9,0,6.397,4.52,2.25,0.0965,25.11,19.299,3.469,22.6,3.28,1.1,1.1,2.1,0.7,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884
2,2011,"CNJ02_1_235","R45C29","45","29",4.7,1.1,1.9,1.3,0.4,3.666,3.64,2,0.0606,22.332,17.362,2.258,25.1,2.96,1.6,1,1.7,1,1.68203747932215,0.804082986464604,0.983503981797497,126,502.53170590596,459.556580711244
2,2011,"CNJ02_1_24","R8C15","8","15",7.1,0,3.5,0.5,3.1,7.741,2.55,NA,0.0511,26.667,18.48,2.741,25,3.143,0.6,1.7,1.7,0.7,1.55385963140204,0.765396697060967,0.988521038427914,93.4096655293983,479.657848947482,447.079931461165
2,2011,"CNJ02_1_25","R8C16","8","16",3.8,0,2.1,1.5,0.2,5.481,2.77,2.225,0.0697,25.017,17.722,2.756,23.2,2.943,1.2,1.9,1.77777777777778,0.8,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565
2,2011,"CNJ02_1_26","R8C17","8","17",5.4,0.9,2.5,1.3,0.7,5.128,3.03,1.25,0.0548,21.04,18,2.537,18,2.998,1.7,1,1.9,0.6,1.40903424376239,0.704498013473049,0.989344637946838,91.7048327646991,456.090844808444,443.614195558365
2,2011,"CNJ02_1_27","R8C18","8","18",6.44444444444444,0.666666666666667,2.88888888888889,1.77777777777778,1.11111111111111,7.862,2.26,1.2,0.0438,25.003,19.118,3.195,25.6,3.063,1.6,1.1,1.3,0.9,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_28","R8C19","8","19",6.5,0.5,3.9,1.6,0.5,9.48,4.7,2,0.113,24.974,18.485,3.02,25.5,2.964,1.1,0.8,1.2,1,1.63119028811571,0.790044684874384,0.989814991417128,98.5,496.986528461481,457.477139169564
2,2011,"CNJ02_1_29","R8C20","8","20",4.2,0.8,1.9,1.5,0,3.548,3.21,2.95,0.095,20.353,16.859,2.042,25.6,2.897,1.2,0.9,1.8,0.9,1.25403728196497,0.603418787936076,0.991256238635045,132.5,455.397697627884,456.783991989004
2,2011,"CNJ02_1_3","R7C48","7","48",4.8,1.3,2.4,0.4,0.7,5.074,3.13,3.4,0.0729,23.73,16.64,2.473,21.9,2.721,1.7,0.6,1.88888888888889,0.7,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_30","R8C21","8","21",3.44444444444444,0.555555555555556,2.11111111111111,0.555555555555556,0.222222222222222,4.987,3.92,1,0.0718,24.36,18.16,2.727,27.2,2.718,1.4,1.3,2.11111111111111,0.9,1.54787703385137,0.763298349748521,0.989712326157363,84.2048327646991,478.964701766922,447.079931461165
2,2011,"CNJ02_1_31","R8C22","8","22",4.2,0.7,2.4,0.7,0.4,6.923,3.6,2.7,0.0784,24.12,19.15,3.205,23.3,2.823,1.4,1.2,1.7,0.7,1.54556274972372,0.762478524823886,0.98952261210805,90.4096655293983,477.578407405802,446.386784280605
2,2011,"CNJ02_1_32","R8C23","8","23",6,0,3.1,1.8,1.1,7.469,3.14,1.96,0.0792,25.21,19.17,2.875,29.1,2.867,0,0.9,1.9,0.9,1.52824421552716,0.756195564269505,0.988999734476349,87.6144982940974,471.340082780763,442.921048377805
2,2011,"CNJ02_1_33","R8C24","8","24",4.4,0,2.3,1.8,0.3,5.242,2.62,1.2,0.057,23.297,18.002,2.641,26,2.922,0.3,0.8,1.3,1,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_34","R8C25","8","25",4.3,0.6,2,1.4,0.3,4.32,3.68,NA,0.0895,22.95,18.15,2.399,22.6,2.87,1.6,0.9,1.8,0.5,1.34819864862832,0.670698090730659,0.98921564878198,104.614498294097,451.931961725084,446.386784280605
2,2011,"CNJ02_1_35","R8C26","8","26",4.7,0.4,2.9,0.7,0.7,5.733,2.27,NA,0.0564,21.24,17.11,2.329,24.8,2.771,1.4,0.9,2.4,0.6,1.51774709433695,0.752255681936749,0.990312081179399,96.2048327646991,491.441351017001,458.863433530684
2,2011,"CNJ02_1_36","R8C27","8","27",5,0,1.7,2.8,0.5,3.32,2.62222222222222,0.7,0.0461111111111111,20.604,17.5,2.212,21,3.211,0.5,0.9,2.1,0.6,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884
2,2011,"CNJ02_1_37","R8C28","8","28",8.2,0,3,3.5,1.7,7.361,3.02,0.9,0.0594,23.595,17.547,2.712,18.5,3.012,1.1,1.3,1.9,1,1.52455911339997,0.754824037785022,0.989286935379706,90.4096655293983,469.260641239083,441.534754016685
2,2011,"CNJ02_1_38","R8C29","8","29",3.7,0.6,2.1,0.6,0.4,7.361,2.61,NA,0.072,25.32,20.47,3.63888888888889,21.4444444444444,3.17,0.5,1.5,2.1,0.8,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244
2,2011,"CNJ02_1_39","R8C30","8","30",4.66666666666667,1.55555555555556,2,1,0.111111111111111,5.402,3.67,2.6,0.1045,22.598,18.164,2.957,20.2,2.561,0.5,1.4,1.88888888888889,1,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884
2,2011,"CNJ02_1_4","R7C49","7","49",4,0.6,2.7,0.4,0.3,6.918,5.22,2.26666666666667,0.108,23.25,18.89,2.839,20.3,2.816,0.9,1.7,1.66666666666667,1,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565
2,2011,"CNJ02_1_40","R8C31","8","31",7,1.3,3,2.1,0.6,6.74,3.23,1,0.0711,22.9,18.37,2.817,19.9,3.128,1,1.3,1.11111111111111,0.7,1.37633517029295,0.687095404088802,0.990484995569937,106.204832764699,472.726377141883,456.090844808444
2,2011,"CNJ02_1_41","R8C32","8","32",5.3,0.8,2.2,1.1,1.2,5.312,3.04444444444444,1.35,0.055,22.84,17.77,2.709,25.2,3.308,0.2,1.8,1.7,0.4,1.40908698560512,0.704524772988865,0.989343824001222,90.7048327646991,456.783991989004,444.307342738925
2,2011,"CNJ02_1_42","R8C33","8","33",3.9,1.3,1.7,0.5,0.4,4.544,3.61,2.2,0.0794,21.985,18.667,2.827,19.4,3.001,1.3,0.6,1.4,1,1.54926909500924,0.763789290882834,0.988528163358954,117.5,494.907086919801,458.863433530684
2,2011,"CNJ02_1_43","R8C34","8","34",4.9,0.5,2,2,0.4,3.961,2.81,NA,0.0501111111111111,23.139,17.077,2.329,11.8,3.044,1.6,0.7,1.7,0.8,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684
2,2011,"CNJ02_1_44","R8C35","8","35",4.28571428571429,0.857142857142857,2.28571428571429,1.14285714285714,0,5.705,3.68,NA,0.0864,24.93,17.82,2.988,21.5,2.931,0.6,1.3,2.1,0.6,1.5984189127784,0.78012937318819,0.990441598164787,88,494.907086919801,456.090844808444
2,2011,"CNJ02_1_45","R8C36","8","36",5.5,1,2.5,1.8,0.2,6.312,3.41,1.82,0.0809,23.68,18.4,3.005,16.3,2.718,1,1.3,2,0.9,1.59485835915794,0.779007239674764,0.985140026671747,119.614498294097,496.986528461481,460.249727891804
2,2011,"CNJ02_1_46","R8C37","8","37",4.8,0.2,3,1.2,0.4,6.927,3.29,2.75,0.0688,22.065,18.359,2.616,23.8,3.432,1.4,0.6,2,0.8,1.54673319704031,0.762893720654598,0.990919496375429,92.5,483.816732030842,449.852520183405
2,2011,"CNJ02_1_47","R8C38","8","38",3.3,0.3,2.3,0.5,0.2,4.057,3.79,1.95,0.0703,21.24,16.75,2.098,18.8,2.889,1.6,0.6,2,0.888888888888889,1.52824421552716,0.756195564269505,0.988999734476349,87.6144982940974,471.340082780763,442.921048377805
2,2011,"CNJ02_1_48","R8C39","8","39",4.2,0.3,2.8,0.9,0.2,8.787,3.74,2,0.087,26.848,19.295,3.511,24.7,2.751,0.5,1,1.8,0.8,1.52455911339997,0.754824037785022,0.989286935379706,90.4096655293983,469.260641239083,441.534754016685
2,2011,"CNJ02_1_49","R8C40","8","40",4.8,1.1,2.1,1.2,0.4,4.753,3.3,1,0.062,22.136,17.081,2.415,22.6,2.903,1,0.7,2.3,1,1.48715319306771,0.740164645376648,0.98999197830322,96.9096655293983,466.488052516843,442.921048377805
2,2011,"CNJ02_1_5","R7C50","7","50",4.9,1.1,2.3,1.1,0.4,5.279,2.91111111111111,1.73333333333333,0.06,24,16.89,2.705,11.9,2.736,1.1,1.4,1.8,0.8,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_50","R8C41","8","41",4,0.7,2.4,0.8,0.1,6.029,3.11,1.3,0.068,22.859,18.23,2.82,21.5,2.854,0.3,0.9,1.9,1,1.52455911339997,0.754824037785022,0.989286935379706,90.4096655293983,469.260641239083,441.534754016685
2,2011,"CNJ02_1_51","R8C42","8","42",4.4,1.1,2.2,0.8,0.3,5.597,3.42,1.6,0.0724,23.31,18.63,2.779,21.9,2.883,1.4,0.9,1.7,0.9,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_52","R8C43","8","43",3.8,0.5,2.8,0.5,0,6.617,4.73,1.6,0.0927,22.03,18.41,2.715,19,2.833,1.3,1.2,1.9,0.7,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565
2,2011,"CNJ02_1_53","R8C44","8","44",4.8,1,2.7,1.1,0,5.526,3.89,2,0.07,21.518,17.804,2.477,25.6,3.091,1.8,1.3,2.4,0.9,1.34819864862832,0.670698090730659,0.98921564878198,104.614498294097,451.931961725084,446.386784280605
2,2011,"CNJ02_1_54","R8C45","8","45",5,0.5,3,1.3,0.2,6.821,5.08888888888889,1.25,0.0843333333333333,23.41,18.49,2.758,20.4,2.885,1.5,0.7,1.5,0.8,1.40903424376239,0.704498013473049,0.989344637946838,91.7048327646991,456.090844808444,443.614195558365
2,2011,"CNJ02_1_55","R8C46","8","46",4.7,0.8,2.9,0.5,0.5,6.963,4.12,1.2,0.1509,26.1888888888889,17.4777777777778,2.769,21.8,2.911,0.4,1,1.3,0.9,1.68123969416643,0.803874324405447,0.987473428484664,121.204832764699,500.45226436428,459.556580711244
2,2011,"CNJ02_1_56","R8C47","8","47",3.8,0.4,2.6,0.6,0.2,8.554,3.12,NA,0.0793,24.217,20.345,3.736,30.5,2.9,1.5,1.1,1.6,0.8,1.38585466054885,0.692334829791977,0.990779676710003,121,475.498965864123,455.397697627884
2,2011,"CNJ02_1_57","R8C48","8","48",4.1,0.5,2.5,1,0.1,7.894,3.86,1.45,0.0821,27.5323,19.204,3.438,20.6,2.974,1.4,1.3,1.7,1,1.68773951646694,0.805564202253523,0.982783411533222,125.909665529398,499.759117183721,458.170286350124
2,2011,"CNJ02_1_58","R8C49","8","49",4.3,1.2,2,0.6,0.5,4.782,3.27,2.8,0.059,24.068,18.025,2.809,20.3,2.952,1,0.6,1.8,0.9,1.49815262191294,0.744619894480314,0.989215760993827,89.4096655293983,459.556580711244,440.148459655565
2,2011,"CNJ02_1_59","R8C50","8","50",4.8,1,2.6,1.2,0,6.204,3.96,1.53333333333333,NA,21.441,18.922,2.627,14.8,3.034,1.7,0.5,2.1,1,1.41085297341595,0.705418462810723,0.989154347909993,115.114498294097,487.975615114202,467.181199697403
2,2011,"CNJ02_1_6","R7C51","7","51",5,1,2.7,0.7,0.6,6.739,4.3,2.4,0.0815,23.22,18.41,2.888,26,2.855,1.2,1.4,1.4,0.7,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884
2,2011,"CNJ02_1_60","R8C51","8","51",4.7,1.5,2.5,0.6,0.1,6.941,3.78,2.35,0.0814,25.605,18.798,2.941,20.8,2.857,1.3,1.1,2.1,1,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884
2,2011,"CNJ02_1_61","R8C52","8","52",4.6,0.7,1.4,2,0.5,3.395,1.6,NA,0.022,22.991,17.314,2.398,20.8,2.664,0.6,1.6,2.2,0.7,1.31273416696899,0.647848914000688,0.990698930955965,122.5,463.022316614043,455.397697627884
2,2011,"CNJ02_1_62","R8C53","8","53",3.5,0.3,2.4,0.5,0.3,5.084,2.45,0.95,0.0607,22.491,17.861,2.457,23.3,2.855,1,1,1.9,0.9,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_63","R8C54","8","54",4.3,0.6,2.1,0.9,0.7,5.43,4.19,2.24285714285714,0.0984,21.94,18.585,2.756,26,2.925,0.8,1,2,0.9,1.54926909500924,0.763789290882834,0.988528163358954,117.5,494.907086919801,458.863433530684
2,2011,"CNJ02_1_64","R9C1","9","1",3.2,0.7,1.8,0.4,0.3,2.676,3.64,2.9,0.047,19.143,15.517,1.622,15.3,3.15,0.3,1.6,1.66666666666667,0.4,1.48206532670379,0.738060910337078,0.990454930336387,110,492.827645378121,460.249727891804
2,2011,"CNJ02_1_65","R9C2","9","2",4.2,1.7,1.3,0.9,0.3,2.616,3.88,1.1,0.0794,19.552,15.512,1.811,17.1,2.94,1,1,2,0.9,1.45168329245867,0.724898695926003,0.99038572472407,120.704832764699,483.816732030842,457.477139169564
2,2011,"CNJ02_1_66","R9C3","9","3",5.9,0,2.7,2.5,0.7,5.021,3.03,2.5,0.0605,22.686,17.464,2.392,27.4,3.244,1.2,1.5,2.3,1,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565
2,2011,"CNJ02_1_67","R9C4","9","4",3.9,0,1.8,1.9,0.2,2.726,3.49,2.2,0.0808,20.594,15.313,1.719,12.1,2.783,1.5,1,2,0.9,1.54590783614344,0.762601059779727,0.989486515313119,89.4096655293983,477.578407405802,446.386784280605
2,2011,"CNJ02_1_68","R9C5","9","5",4.7,0.4,3,0.9,0.4,7.01,3.76,2.2,0.0989,22.346,18.425,2.717,24.6,2.909,1.5,1.2,1.6,0.9,1.35776113415368,0.676430386503091,0.990138899547234,112.204832764699,457.477139169564,449.159373002845
2,2011,"CNJ02_1_69","R9C6","9","6",3.1,0.4,1.7,0.7,0.3,4.312,3.37,1.7,0.0495,23.99,18,2.635,20.5,2.876,1.4,1,1.6,0.7,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565
2,2011,"CNJ02_1_7","R7C52","7","52",4.77777777777778,0.777777777777778,2,1.88888888888889,0.111111111111111,4.698,2.96,NA,0.0613,21.431,18.814,2.728,27.2,3.02,1.1,1.3,2.2,0.8,1.18151177855042,0.53259015199302,0.990681800751591,116.5,436.682723752766,454.011403266764
2,2011,"CNJ02_1_70","R9C7","9","7",4,0.4,1.9,1.4,0.3,4.079,3.12,1.35,0.0749,21.049,18.612,2.541,25.8,3.42,0.5,1.7,1.8,0.4,1.4773712933581,0.736095298757796,0.991029145651253,115.5,485.203026391962,455.397697627884
2,2011,"CNJ02_1_71","R9C8","9","8",3.5,0.9,1.7,0.8,0.1,3.142,3.16,NA,0.0515,20.937,16.934,2.028,16.7,3.02,1.8,1,2,0.7,1.68773951646694,0.805564202253523,0.982783411533222,125.909665529398,499.759117183721,458.170286350124
2,2011,"CNJ02_1_72","R9C9","9","9",4.44444444444444,0.444444444444444,2.66666666666667,0.555555555555556,0.777777777777778,6.944,3.25,0.7,0.0637,25.562,18.359,2.954,22.4,2.982,1.6,0.7,1.9,0.9,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004
2,2011,"CNJ02_1_73","R9C10","9","10",2.5,0.4,1.4,0.3,0.4,2.01,2.85,1,0.0674,20.475,14.479,1.606,7.7,2.694,0.9,0.9,2.2,0.9,1.54556274972372,0.762478524823886,0.98952261210805,90.4096655293983,477.578407405802,446.386784280605
2,2011,"CNJ02_1_74","R9C11","9","11",4,0,2.1,1.7,0.2,3.727,2.27,NA,0.048,20.172,18.342,2.202,23,3.002,1.7,1.1,2.1,1,1.26835515739575,0.615133841802779,0.990782872476957,124,474.112671503003,467.874346877963
2,2011,"CNJ02_1_75","R9C12","9","12",3.7,0,1.7,1.5,0.5,3.492,4.08,1.85,0.0758,20.208,17.07,2.204,23.3,2.836,1,1.4,1.8,0.9,1.35776113415368,0.676430386503091,0.990138899547234,112.204832764699,457.477139169564,449.159373002845
2,2011,"CNJ02_1_76","R9C13","9","13",3.8,0.9,1.7,1.2,0,3.96,3.22,1.23333333333333,0.065,22.03,19.1,2.767,21,2.985,1.6,0.9,1.6,0.7,1.32300605353021,0.654739692701061,0.991367630550072,117,471.340082780763,458.863433530684
2,2011,"CNJ02_1_77","R9C14","9","14",3.2,0.7,2.1,0.4,0,7.314,3.11,1.6,0.072,28.82,19.95,3.796,28,2.951,1.1,1.3,1.7,0.5,1.65666882789609,0.797271445160905,0.986383462924332,122.409665529398,498.372822822601,456.783991989004
2,2011,"CNJ02_1_78","R9C15","9","15",5.2,1,2.9,1.2,0.1,6.771,3,NA,0.0611,23.502,18.517,2.758,18.6,3.42,1.1,1.3,2,0.7,1.50373090017941,0.746832135071098,0.99102932719954,96.7048327646991,484.509879211402,455.397697627884
2,2011,"CNJ02_1_79","R9C16","9","16",5.4,0.8,3.1,1.5,0,6.985,3.68,3.4,0.0842,22.001,18.931,2.716,19.6,2.97,0.9,1.3,2,0.9,1.59485835915794,0.779007239674764,0.985140026671747,119.614498294097,496.986528461481,460.249727891804
2,2011,"CNJ02_1_8","R7C53","7","53",6.66666666666667,0.888888888888889,2.77777777777778,2.88888888888889,0.111111111111111,6.428,2.36,1.88,0.0669,22.551,17.787,2.602,21,2.962,1.4,1.2,1.6,0.9,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884
2,2011,"CNJ02_1_80","R9C17","9","17",4.8,0,1.6,2.2,1,3.894,2.78,1.5,0.0579,20.835,17.872,2.434,22.1,2.904,0.8,0.7,2.4,0.8,1.54590783614344,0.762601059779727,0.989486515313119,89.4096655293983,477.578407405802,446.386784280605
2,2011,"CNJ02_1_81","R9C18","9","18",4.3,0,2.1,1.1,1.1,5.155,2.73,1.3,0.0508,22.868,18.367,2.834,21.9,3.187,1,0.4,2,0.8,1.46151638826712,0.729274855469268,0.989328861618202,100.614498294097,458.170286350124,439.455312475005
2,2011,"CNJ02_1_82","R9C19","9","19",4.5,1.2,1.6,1.3,0.4,3.836,2.36666666666667,NA,0.0444,23.81,17.49,2.832,22.2,2.931,2,1.1,2,0.7,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884
2,2011,"CNJ02_1_83","R9C20","9","20",3.4,1.2,1.6,0.6,0,4.181,3.34,1.95,0.0764,23.15,18.82,2.706,22.8,2.913,1,1.8,1.9,0.8,1.31284783749262,0.647926460350777,0.990699289904291,122.5,463.022316614043,455.397697627884
2,2011,"CNJ02_1_84","R9C21","9","21",3.3,0.3,2,0.7,0.3,3.601,3.05555555555556,0.8,0.0643,20.007,16.497,1.898,21,2.675,0.7,1.1,1.9,1,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2011,"CNJ02_1_85","R9C22","9","22",5.22222222222222,0.333333333333333,2.33333333333333,1.22222222222222,1.33333333333333,4.808,3.78,NA,0.0774,22.589,17.093,2.389,21.7,2.962,1,0.6,2.2,1,1.52972001145244,0.756741357906725,0.98944731248102,86.4096655293983,469.260641239083,442.227901197245
2,2011,"CNJ02_1_86","R9C23","9","23",5.2,0,2.1,2.1,1,4.951,3.85,NA,0.0722,25.17,16.994,2.617,20.5,3.054,0.2,0.8,2,0.8,1.54590783614344,0.762601059779727,0.989486515313119,89.4096655293983,477.578407405802,446.386784280605
2,2011,"CNJ02_1_87","R9C24","9","24",5.1,0,3.2,0.5,1.4,7.293,4.76,NA,0.1113,25.637,17.629,2.837,25.2,2.612,1,1,2.3,0.888888888888889,1.52972001145244,0.756741357906725,0.98944731248102,86.4096655293983,469.260641239083,442.227901197245
2,2011,"CNJ02_1_88","R9C25","9","25",4,1,1.5,1.3,0.2,4.449,3.54,2.2,0.089,25.818,19.036,3.0911,20.3,3.025,1.1,1.2,2,1,1.40903424376239,0.704498013473049,0.989344637946838,91.7048327646991,456.090844808444,443.614195558365
2,2011,"CNJ02_1_89","R9C26","9","26",3.1,0.5,1.7,0.8,0.1,3.731,4,2.35,0.1081,25.289,16.641,2.415,18.7,2.799,1.6,0.8,2.6,0.9,1.61819105458091,0.786198533692122,0.989406698929238,93.2048327646991,490.055056655881,449.159373002845
2,2011,"CNJ02_1_9","R7C54","7","54",5.33333333333333,1,2.33333333333333,1.11111111111111,0.888888888888889,5.783,2.46,2,0.0589,25.835,17.762,2.849,25.5,3.002,1.2,1,1.8,1,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2011,"CNJ02_1_90","R9C27","9","27",4.7,0.7,2.2,1.2,0.6,4.919,5.42222222222222,2.7,0.0752,24.2,17.96,2.656,21.7,2.85,0.8,1,2.1,1,1.63115889820796,0.790035530270551,0.989814214321138,98.5,496.986528461481,457.477139169564
2,2011,"CNJ02_1_91","R9C28","9","28",3,0.6,1.6,0.5,0.3,5.226,3.11,NA,0.0798,25.04,19.93,3.328,29.8,3.136,1.2,0.4,1.6,0.8,1.65289822417069,0.796227045329802,0.988626421697288,114,499.065970003161,458.170286350124
2,2011,"CNJ02_1_92","R9C29","9","29",5.55555555555556,0,1.77777777777778,3.44444444444444,0.333333333333333,4.359,2.25,2,0.0435,23.308,17.997,2.581,19.3,2.802,1.6,1.1,1.4,0.5,1.41886001341802,0.709414840241439,0.989672187583674,97.5,463.715463794603,447.079931461165
2,2011,"CNJ02_1_93","R9C30","9","30",4.2,0,2.4,1.5,0.3,5.441,3.02,NA,0.065,22.014,18.064,2.468,23.4,2.711,0.9,1,1.8,1,1.42984205662932,0.714752047429097,0.990219767575653,109.204832764699,472.033229961323,451.238814544524
2,2011,"CNJ02_1_94","R9C31","9","31",4.66666666666667,1,2,0.666666666666667,1,6.198,2.84,1.975,0.0836,25.31,18.51,3.1,20.9,2.982,1.1,0.4,2.4,0.9,1.68773951646694,0.805564202253523,0.982783411533222,125.909665529398,499.759117183721,458.170286350124
2,2011,"CNJ02_1_95","R9C32","9","32",4.9,1.8,1.7,1.3,0.1,3.816,3.3,0.95,0.0698,21.58,16.99,2.293,20.3,2.702,1.6,1,2.7,0.7,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884
2,2011,"CNJ02_1_96","R9C33","9","33",4.1,0,1.9,1.3,0.9,4.132,3.71,1.4,0.074,21.725,18.243,2.561,19.8,2.982,0.5,1.4,1.8,0.6,1.13185289313357,0.468417878844458,0.990344827586207,124.909665529398,428.364957586046,453.318256086204
2,2011,"CNJ02_1_97","R9C34","9","34",4.4,0,2.1,1,1.3,4.189,3.26666666666667,0.9,0.069,20.43,17.438,2.152,20.6,3.174,1.7,1.2,2,0.7,1.00738721598265,0.120881416421873,0.989488117001828,129.5,400.639070363648,453.318256086204
2,2011,"CNJ02_1_98","R9C35","9","35",4.1,1,2,0.7,0.4,4.9501,3.44,NA,0.0764,27.19,18.19,2.7193,22.7,2.963,1.1,0.7,1.8,0.7,1.82553741511049,0.836619866969778,0.986332055127378,117,498.372822822601,444.307342738925
2,2011,"CNJ02_1_99","R9C36","9","36",4.3,0.4,1.9,1.7,0.3,4.578,3.07,2.95,0.064,22.51,18.19,2.6235,28.8,2.897,0.6,0.7,1.9,0.8,1.40908698560512,0.704524772988865,0.989343824001222,90.7048327646991,456.783991989004,444.307342738925
2,2012,"CNJ02_1_1","R7C46","7","46",3.1,0.4,2,0.3,0.4,4.9589,3.57,1.43333333333333,0.0801,24.13,17.98,2.8985,18.5,2.39,1.6,0.4,1.6,0.5,1.52307270590224,0.754267294414664,0.990958684622134,96.2951672353009,471.340082780763,443.614195558365
2,2012,"CNJ02_1_10","R8C1","8","1",3.4,0.1,2.2,0.9,0.2,3.1433,3.42,1.15,0.1228,18.01,15.35,1.7619,18.1,2.78,1.6,0.9,1.9,0.6,1.43326967678901,0.716384790558589,0.990094124791255,98.5,443.614195558365,434.603282211086
2,2012,"CNJ02_1_100","R9C37","9","37",3.5,0.6,1.8,0.3,0.8,4.0899,2.6,2.13333333333333,0.0669888888888889,20.65,17.82,2.4444,18.8,2.53,1.8,0.8,1.6,0.5,1.25368455547188,0.603122183309727,0.991570558258937,110.5,436.682723752766,445.693637100045
2,2012,"CNJ02_1_101","R9C38","9","38",2.7,0.3,1.9,0.3,0.2,5.7009,3.22,1.23333333333333,0.087,23.72,18.89,3.1882,21.1,2.43,1,1.5,1,0.7,1.47432587878444,0.734807143940049,0.989043292357028,104.409665529398,466.488052516843,444.307342738925
2,2012,"CNJ02_1_102","R9C39","9","39",3.125,0.5,1.875,0.25,0.5,4.0748,2.9,0.95,0.0646,21.05,17.24,2.2297,20.3,2.45,0.7,2,1.5,0.1,1.41035404546152,0.705166431933139,0.989619771863118,95,435.296429391646,433.216987849966
2,2012,"CNJ02_1_103","R9C40","9","40",3.3,0.5,2.4,0.3,0.1,5.8469,4.088,1.55,0.119,22.77,17.8,2.7064,19.2,3.06,0.5,1,2.1,0.3,1.52307270590224,0.754267294414664,0.990958684622134,96.2951672353009,471.340082780763,443.614195558365
